#page_id	source_id	path	title	page_class	symbol_count	kind	symbol	declaration_origin	header	library	os_versions_raw	declaration_status	duplicate_of	source_url
aa447034	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447034.html	TransportSend (Windows CE 5.0)	symbol_page	1	function	TransportSend	first_code_block	Kitl.h.	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447034(v=msdn.10)
aa447035	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447035.html	TransportSetHostCfg (Windows CE 5.0)	symbol_page	1	function	TransportSetHostCfg	first_code_block	Kitl.h	Kitl.lib.	Windows CE .NET 4.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447035(v=msdn.10)
aa447036	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447036.html	VirtualSetPageFlags (Windows CE 5.0)	symbol_page	1	function	VirtualSetPageFlags	first_code_block	Pkfuncs.h.	Coredll.lib.	Windows CE 3.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447036(v=msdn.10)
aa447037	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447037.html	WIN_CERTIFICATE (Windows CE 5.0)	symbol_page	1	struct	WIN_CERTIFICATE	first_code_block	Loadauth.h.		Windows CE 3.0 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447037(v=msdn.10)
aa447038	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447038.html	WriteRegistryToOEM (Windows CE 5.0)	symbol_page	1	function	WriteRegistryToOEM	first_code_block	Pkfuncs.h.	Nk.lib.	Windows CE 2.10 and later.	matched		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447038(v=msdn.10)
aa447044	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447044.html	Troubleshooting: Cannot Connect from a CEPC to a Network After Configuring the CEPC (Windows CE 5.0)	concept_or_overview	0			none				no_candidate		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447044(v=msdn.10)
aa447046	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447046.html	Adding Support for Download Progress Indication (Windows CE 5.0)	concept_or_overview	0			none				statement_keyword		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447046(v=msdn.10)
aa447047	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447047.html	Adding Support for Image Signatures (Windows CE 5.0)	concept_or_overview	0			none				unrecognised_declaration_form		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447047(v=msdn.10)
aa447048	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447048.html	Adding Support for Memory Verification (Windows CE 5.0)	concept_or_overview	0			none				statement_keyword		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447048(v=msdn.10)
aa447049	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447049.html	Adding Support for Multiple-BIN Image Notification (Windows CE 5.0)	concept_or_overview	0			none				statement_keyword		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447049(v=msdn.10)
aa447050	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447050.html	Building a CEPC Run-Time Image for Use with an Ethernet Card (Windows CE 5.0)	concept_or_overview	0			none				no_candidate		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447050(v=msdn.10)
aa447051	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447051.html	Building and Transferring a Run-Time Image to a Hard Disk Drive (Windows CE 5.0)	concept_or_overview	0			none				no_candidate		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447051(v=msdn.10)
aa447052	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447052.html	Building the Boot Loader Image (Windows CE 5.0)	concept_or_overview	0			none				assignment_in_block		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447052(v=msdn.10)
aa447053	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447053.html	Building the Boot Loader Source Code (Windows CE 5.0)	concept_or_overview	0			none				first_line_not_a_declaration		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447053(v=msdn.10)
aa447054	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447054.html	Building the Kernel Executable Image (Windows CE 5.0)	concept_or_overview	0			none				first_line_not_a_declaration		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447054(v=msdn.10)
aa447055	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447055.html	Building the OAL Source Code (Windows CE 5.0)	concept_or_overview	0			none				first_line_not_a_declaration		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447055(v=msdn.10)
aa447056	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447056.html	Choosing and Testing a Video Card for a CEPC (Windows CE 5.0)	concept_or_overview	0			none				no_candidate		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447056(v=msdn.10)
aa447057	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447057.html	Choosing an Ethernet Card for a CEPC (Windows CE 5.0)	concept_or_overview	0			none				no_candidate		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447057(v=msdn.10)
aa447058	mslearn-windows-ce-5.0	docs/mslearn/windows-ce-5.0/aa447058.html	Choosing LoadCEPC.exe Parameters (Windows CE 5.0)	concept_or_overview	0			none				first_line_not_a_declaration		https://learn.microsoft.com/en-us/previous-versions/windows/embedded/aa447058(v=msdn.10)
