# id	book	path	title
ms891894	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891894.html	SECTOR_LIST_ENTRY (Windows CE 5.0)
ms891903(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891903(v=msdn.10).html	SetCurrentUser (Windows CE 5.0)
ms891903	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891903.html	SetCurrentUser (Windows CE 5.0)
ms891916	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891916.html	SetEndOfFile (Windows CE 5.0)
ms891925	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891925.html	SetFileAttributes (Windows CE 5.0)
ms891933	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891933.html	SetFilePointer (Windows CE 5.0)
ms891941	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891941.html	SetPartitionAttributes (Windows CE 5.0)
ms891953(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891953(v=msdn.10).html	SetPassword (Windows CE 5.0)
ms891953	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891953.html	SetPassword (Windows CE 5.0)
ms891968(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891968(v=msdn.10).html	SetPasswordActive (Windows CE 5.0)
ms891968	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891968.html	SetPasswordActive (Windows CE 5.0)
ms891976(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891976(v=msdn.10).html	SetPasswordStatus (Windows CE 5.0)
ms891976	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891976.html	SetPasswordStatus (Windows CE 5.0)
ms891984(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891984(v=msdn.10).html	SetUserData (Windows CE 5.0)
ms891984	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891984.html	SetUserData (Windows CE 5.0)
ms891992	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891992.html	SHELLFILECHANGEFUNC_t (Windows CE 5.0)
ms891997	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms891997.html	SORTORDERSPEC (CEDB) (Windows CE 5.0)
ms892001	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892001.html	SORTORDERSPECEX (CEDB) (Windows CE 5.0)
ms892010	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892010.html	SORTORDERSPECEX (EDB) (Windows CE 5.0)
ms892014	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892014.html	STORAGECONTEXT (Windows CE 5.0)
ms892022	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892022.html	STORAGEDEVICEINFO (Windows CE 5.0)
ms892105	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892105.html	ldap_err2string (Windows CE 5.0)
ms892106	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892106.html	STOREINFO (Storage Manager) (Windows CE 5.0)
ms892115	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892115.html	DVD-Video Renderer Interface Identifiers (Windows CE 5.0)
ms892135	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892135.html	DVD-Video Renderer Interfaces (Windows CE 5.0)
ms892136	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892136.html	ldap_escape_filter_element (Windows CE 5.0)
ms892139(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892139(v=msdn.10).html	SyncCache (Windows CE 5.0)
ms892139	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892139.html	SyncCache (Windows CE 5.0)
ms892143	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892143.html	DVD-Video Renderer Macros (Windows CE 5.0)
ms892145(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892145(v=msdn.10).html	DVD-Video Renderer Registry Settings (Windows CE 5.0)
ms892145	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892145.html	DVD-Video Renderer Registry Settings (Windows CE 5.0)
ms892148	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892148.html	ATAPI Slave Devices (Windows CE 5.0)
ms892149	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892149.html	Example System Power States (Windows CE 5.0)
ms892150(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892150(v=msdn.10).html	Exception Handling in Device Drivers (Windows CE 5.0)
ms892150	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892150.html	Exception Handling in Device Drivers (Windows CE 5.0)
ms892151	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892151.html	Extra Bytes (Windows CE 5.0)
ms892152	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892152.html	File System Loading and Unloading (Windows CE 5.0)
ms892154	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892154.html	FLAT Sample Display Driver (Windows CE 5.0)
ms892155	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892155.html	French Keyboard (Windows CE 5.0)
ms892156	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892156.html	Front Buffers (Windows CE 5.0)
ms892157	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892157.html	GDI Support Services (Windows CE 5.0)
ms892158	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892158.html	General NDIS Objects (Windows CE 5.0)
ms892159	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892159.html	German Keyboard (Windows CE 5.0)
ms892160	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892160.html	GPE (Windows CE 5.0)
ms892162	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892162.html	GPESurf (Windows CE 5.0)
ms892163	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892163.html	GPEVGA (Windows CE 5.0)
ms892164	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892164.html	GWES Suspend Time-outs (Windows CE 5.0)
ms892165	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892165.html	USB Host Controller-specific Code (Windows CE 5.0)
ms892166	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892166.html	Implementing USB Host Controller Drivers (Windows CE 5.0)
ms892167	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892167.html	HID Button Capability Arrays (Windows CE 5.0)
ms892168	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892168.html	HID Collection Capabilities (Windows CE 5.0)
ms892169	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892169.html	HID Data Indexes (Windows CE 5.0)
ms892170	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892170.html	HID Driver Migration (Windows CE 5.0)
ms892172	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892172.html	HID Driver Samples (Windows CE 5.0)
ms892173	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892173.html	HID Keyboard Driver Dependencies on the GWES Keyboard Driver (Windows CE 5.0)
ms892174	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892174.html	HID Link Collections (Windows CE 5.0)
ms892175	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892175.html	HID Preparsed Data (Windows CE 5.0)
ms892176	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892176.html	HID Report Initialization (Windows CE 5.0)
ms892177	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892177.html	HID Report Interpretation (Windows CE 5.0)
ms892178	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892178.html	HID Value Capability Arrays (Windows CE 5.0)
ms892179	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892179.html	High Speed Serial Port Driver (Windows CE 5.0)
ms892180	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892180.html	IEEE 1394 AV/C VCR Subunit Driver Development Concepts (Windows CE 5.0)
ms892181	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892181.html	IEEE 1394 AV/C VCR Subunit Driver Samples (Windows CE 5.0)
ms892184	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892184.html	IEEE 1394 Bus Driver Samples (Windows CE 5.0)
ms892185	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892185.html	IEEE 1394 Data Transfers (Windows CE 5.0)
ms892187	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892187.html	IEEE 1394 Driver Thread Priorities (Windows CE 5.0)
ms892188	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892188.html	IEEE 1394 Sample Communication (Windows CE 5.0)
ms892189	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892189.html	IEEE 1394 SBP-2 Driver Development Concepts (Windows CE 5.0)
ms892190	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892190.html	IEEE 1394 SBP-2 Driver Samples (Windows CE 5.0)
ms892191	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892191.html	IEEE 1394 SBP-2 Driver Registry Settings (Windows CE 5.0)
ms892192	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892192.html	IEEE 1394 Streaming Filter Driver Architecture (Windows CE 5.0)
ms892193	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892193.html	IEEE 1394 Streaming Filter Driver Differences in Media Types (Windows CE 5.0)
ms892194	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892194.html	IEEE 1394 Streaming Filter Driver IOCTL Processing Requirements (Windows CE 5.0)
ms892195	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892195.html	IEEE 1394 Streaming Filter Driver IRP Processing Requirements Complex Form (Windows CE 5.0)
ms892196	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892196.html	IEEE 1394 Streaming Filter Driver IRP Processing Requirements Incorrect Form (Windows CE 5.0)
ms892197	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892197.html	IEEE 1394 Streaming Filter Driver IRP Processing Requirements Simple Form (Windows CE 5.0)
ms892199	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892199.html	IEEE 1394 Streaming Filter Driver Registry Settings (Windows CE 5.0)
ms892201	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892201.html	IEEE 1394 Streaming Filter Driver Samples (Windows CE 5.0)
ms892204	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892204.html	IEEE 1394 Unit Filter Driver Architecture (Windows CE 5.0)
ms892205	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892205.html	IEEE 1394 Unit Filter Driver Destination Selection (Windows CE 5.0)
ms892206	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892206.html	IEEE 1394 Unit Filter Driver Plug Allocation (Windows CE 5.0)
ms892207	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892207.html	IEEE 1394 Unit Filter Driver Plug Management (Windows CE 5.0)
ms892208	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892208.html	IEEE 1394 Unit Filter Driver Registration (Windows CE 5.0)
ms892209	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892209.html	IEEE 1394 Unit Filter Driver Registry Settings (Windows CE 5.0)
ms892211	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892211.html	IEEE 1394 Unit Filter Driver Samples (Windows CE 5.0)
ms892212	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892212.html	IEEE 1394 Unit Filter Driver Streaming (Windows CE 5.0)
ms892213	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892213.html	IEEE 1394 Virtual VCR Application (Windows CE 5.0)
ms892214	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892214.html	IEEE 1394 Virtual VCR Driver Architecture (Windows CE 5.0)
ms892215	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892215.html	IEEE 1394 Virtual VCR Driver Registry Settings (Windows CE 5.0)
ms892217	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892217.html	IEEE 1394 Virtual VCR Driver Samples (Windows CE 5.0)
ms892218	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892218.html	Implementing a ProtocolReceive Handler (Windows CE 5.0)
ms892219	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892219.html	Implementing a ProtocolReceivePacket Handler (Windows CE 5.0)
ms892231	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892231.html	Implementing Overlay Flipping in a DirectDraw Driver (Windows CE 5.0)
ms892232	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892232.html	Initialization of NDIS Protocol Drivers (Windows CE 5.0)
ms892233	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892233.html	Initializing the NDIS Wrapper (Windows CE 5.0)
ms892234	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892234.html	Input Language Data (Windows CE 5.0)
ms892236	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892236.html	Installable ISR Registry Settings (Windows CE 5.0)
ms892237(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892237(v=msdn.10).html	Installable ISRs and the Kernel (Windows CE 5.0)
ms892237	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892237.html	Installable ISRs and the Kernel (Windows CE 5.0)
ms892238(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892238(v=msdn.10).html	Installable ISRs and Device Drivers (Windows CE 5.0)
ms892238	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892238.html	Installable ISRs and Device Drivers (Windows CE 5.0)
ms892239	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892239.html	Installing the USB Host Mass Storage Client Driver on the Target Device (Windows CE 5.0)
ms892240	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892240.html	Installing the USB Host Printer Client Driver on the Target Device (Windows CE 5.0)
ms892241	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892241.html	Interface Descriptor for Communication Class Interface (Windows CE 5.0)
ms892242	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892242.html	Interface Descriptor for Data Class Interface (Windows CE 5.0)
ms892244	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892244.html	Internal Direct3D Mobile Driver Errors (Windows CE 5.0)
ms892245	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892245.html	Internal Representation for Bluetooth Address (Windows CE 5.0)
ms892246(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892246(v=msdn.10).html	Configuring, Registering, and Deregistering an Interrupt Handler (Windows CE 5.0)
ms892246	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892246.html	Configuring, Registering, and Deregistering an Interrupt Handler (Windows CE 5.0)
ms892247	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892247.html	Interrupt Handling in Audio Drivers (Windows CE 5.0)
ms892248(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892248(v=msdn.10).html	Masking Interrupts (Windows CE 5.0)
ms892248	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892248.html	Masking Interrupts (Windows CE 5.0)
ms892249(v=msdn.10)	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892249(v=msdn.10).html	Interrupt Notifications (Windows CE 5.0)
ms892249	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892249.html	Interrupt Notifications (Windows CE 5.0)
ms892251	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892251.html	ldap_explode_dn (Windows CE 5.0)
ms892256	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892256.html	TypeFromPropID (Windows CE 5.0)
ms892261	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892261.html	ldap_extended_operation (Windows CE 5.0)
ms892263	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892263.html	ldap_first_attribute (Windows CE 5.0)
ms892264	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892264.html	ldap_first_entry (Windows CE 5.0)
ms892265	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892265.html	ldap_first_reference (Windows CE 5.0)
ms892266	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892266.html	ldap_get_dn (Windows CE 5.0)
ms892267	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892267.html	LdapGetLastError (Windows CE 5.0)
ms892268	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892268.html	ldap_get_next_page (Windows CE 5.0)
ms892269	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892269.html	ldap_get_next_page_s (Windows CE 5.0)
ms892271	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892271.html	ldap_get_option (Windows CE 5.0)
ms892272	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892272.html	ldap_get_paged_count (Windows CE 5.0)
ms892273	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892273.html	ldap_get_values (Windows CE 5.0)
ms892274	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892274.html	ldap_get_values_len (Windows CE 5.0)
ms892275	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892275.html	ldap_init (Windows CE 5.0)
ms892276	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892276.html	LdapMapErrorToWin32 (Windows CE 5.0)
ms892277	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892277.html	ldap_memfree (Windows CE 5.0)
ms892278	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892278.html	LDAPMessage (Windows CE 5.0)
ms892279	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892279.html	LDAPMod (Windows CE 5.0)
ms892280	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892280.html	ldap_modify (Windows CE 5.0)
ms892281	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892281.html	ldap_modify_ext (Windows CE 5.0)
ms892282	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892282.html	ldap_modify_ext_s (Windows CE 5.0)
ms892283	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892283.html	ldap_modify_s (Windows CE 5.0)
ms892284	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892284.html	ldap_msgfree (Windows CE 5.0)
ms892285	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892285.html	ldap_next_attribute (Windows CE 5.0)
ms892286	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892286.html	ldap_next_entry (Windows CE 5.0)
ms892287	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892287.html	ldap_next_reference (Windows CE 5.0)
ms892288	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892288.html	ldap_open (Windows CE 5.0)
ms892289	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892289.html	ldap_parse_extended_result (Windows CE 5.0)
ms892290	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892290.html	ldap_parse_page_control (Windows CE 5.0)
ms892291	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892291.html	ldap_parse_reference (Windows CE 5.0)
ms892292	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892292.html	ldap_parse_result (Windows CE 5.0)
ms892293	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892293.html	ldap_parse_sort_control (Windows CE 5.0)
ms892294	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892294.html	LDAP_REFERRAL_CALLBACK (Windows CE 5.0)
ms892295	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892295.html	ldap_rename_ext (Windows CE 5.0)
ms892296	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892296.html	ldap_rename_ext_s (Windows CE 5.0)
ms892297	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892297.html	ldap_result (Windows CE 5.0)
ms892298	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892298.html	ldap_result2error (Windows CE 5.0)
ms892299	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892299.html	LDAP_RETCODE (Windows CE 5.0)
ms892300	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892300.html	ldap_sasl_bind (Windows CE 5.0)
ms892301	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892301.html	ldap_sasl_bind_s (Windows CE 5.0)
ms892302	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892302.html	ldap_search (Windows CE 5.0)
ms892303	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892303.html	ldap_search_abandon_page (Windows CE 5.0)
ms892304	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892304.html	ldap_search_ext (Windows CE 5.0)
ms892305	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892305.html	ldap_search_ext_s (Windows CE 5.0)
ms892306	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892306.html	ldap_search_init_page (Windows CE 5.0)
ms892307	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892307.html	ldap_search_s (Windows CE 5.0)
ms892308	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892308.html	ldap_search_st (Windows CE 5.0)
ms892309	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892309.html	LDAPSearch (Windows CE 5.0)
ms892310	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892310.html	ldap_set_option (Windows CE 5.0)
ms892311	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892311.html	ldap_simple_bind (Windows CE 5.0)
ms892312	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892312.html	ldap_simple_bind_s (Windows CE 5.0)
ms892313	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892313.html	LDAPSortKey (Windows CE 5.0)
ms892314	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892314.html	ldap_sslinit (Windows CE 5.0)
ms892315	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892315.html	LDAP_TIMEVAL (Windows CE 5.0)
ms892316	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892316.html	ldap_ufn2dn (Windows CE 5.0)
ms892317	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892317.html	ldap_unbind (Windows CE 5.0)
ms892318	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892318.html	ldap_unbind_s (Windows CE 5.0)
ms892319	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892319.html	LdapUnicodeToUTF8 (Windows CE 5.0)
ms892320	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892320.html	LdapUTF8ToUnicode (Windows CE 5.0)
ms892321	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892321.html	ldap_value_free (Windows CE 5.0)
ms892322	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892322.html	ldap_value_free_len (Windows CE 5.0)
ms892323	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892323.html	length Property (IXMLDOMCharacterData) (Windows CE 5.0)
ms892324	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892324.html	length Property (IXMLDOMNamedNodeMap) (Windows CE 5.0)
ms892325	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892325.html	length Property (IXMLDOMNodeList) (Windows CE 5.0)
ms892326	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892326.html	length Property (XMLSchemaCache/IXMLSchemaCollection) (Windows CE 5.0)
ms892327	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892327.html	LICINFO (Windows CE 5.0)
ms892328	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892328.html	linepos Property (Windows CE 5.0)
ms892329	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892329.html	line Property (Windows CE 5.0)
ms892330	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892330.html	load Method (Windows CE 5.0)
ms892331	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892331.html	load Method (ISoapReader) (Windows CE 5.0)
ms892332	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892332.html	load Method (WSDLOperation) (Windows CE 5.0)
ms892334	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892334.html	load Method (WSDLReader) (Windows CE 5.0)
ms892335	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892335.html	LoadRegTypeLib (Windows CE 5.0)
ms892336	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892336.html	LoadTypeLib (Windows CE 5.0)
ms892337	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892337.html	loadXML Method (Windows CE 5.0)
ms892338	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892338.html	loadXML Method (ISoapReader) (Windows CE 5.0)
ms892339	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892339.html	local-name Function (Windows CE 5.0)
ms892340	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892340.html	Location Path Examples (Windows CE 5.0)
ms892341	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892341.html	Location Paths (Windows CE 5.0)
ms892342	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892342.html	Location Steps (Windows CE 5.0)
ms892343	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892343.html	matches Method (Windows CE 5.0)
ms892344	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892344.html	MEMBERID (Windows CE 5.0)
ms892345	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892345.html	messageName Property (Windows CE 5.0)
ms892346	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892346.html	METHODDATA (Windows CE 5.0)
ms892347	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892347.html	MkParseDisplayName (Windows CE 5.0)
ms892348	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892348.html	MKRREDUCE (Windows CE 5.0)
ms892349	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892349.html	MKSYS (Windows CE 5.0)
ms892350	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892350.html	MonikerCommonPrefixWith (Windows CE 5.0)
ms892351	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892351.html	MonikerRelativePathTo (Windows CE 5.0)
ms892352	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892352.html	mssoapinit Method (Windows CE 5.0)
ms892353	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892353.html	msxsl:script Element (Windows CE 5.0)
ms892354	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892354.html	MULTI_QI (Windows CE 5.0)
ms892355	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892355.html	MustUnderstandHeaderEntries Property (Windows CE 5.0)
ms892356	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892356.html	name Function (Windows CE 5.0)
ms892357	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892357.html	name Property (IXMLDOMAttribute) (Windows CE 5.0)
ms892358	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892358.html	name Property (IXMLDOMDocumentType) (Windows CE 5.0)
ms892359	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892359.html	name Property (WSDLOperation) (Windows CE 5.0)
ms892360	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892360.html	name Property (WSDLPort) (Windows CE 5.0)
ms892364	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892364.html	UnlockFileEx (Windows CE 5.0)
ms892369	windows-ce-5.0	docs/mslearn/windows-ce-5.0/ms892369.html	name Property (WSDLService) (Windows CE 5.0)
