#page_class	page_id	source_id	title	declaration_status	path
duplicate_page	ee484171.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484171.html	docs/mslearn/windows-embedded-ce-6.0/ee484171(v=winembedded.60).html
duplicate_page	ee484173.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484173.html	docs/mslearn/windows-embedded-ce-6.0/ee484173(v=winembedded.60).html
duplicate_page	ee484175.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484175.html	docs/mslearn/windows-embedded-ce-6.0/ee484175(v=winembedded.60).html
duplicate_page	ee484176.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484176.html	docs/mslearn/windows-embedded-ce-6.0/ee484176(v=winembedded.60).html
duplicate_page	ee484178.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484178.html	docs/mslearn/windows-embedded-ce-6.0/ee484178(v=winembedded.60).html
duplicate_page	ee484180.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484180.html	docs/mslearn/windows-embedded-ce-6.0/ee484180(v=winembedded.60).html
duplicate_page	ee484188.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484188.html	docs/mslearn/windows-embedded-ce-6.0/ee484188(v=winembedded.60).html
duplicate_page	ee484195.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484195.html	docs/mslearn/windows-embedded-ce-6.0/ee484195(v=winembedded.60).html
duplicate_page	ee484198.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484198.html	docs/mslearn/windows-embedded-ce-6.0/ee484198(v=winembedded.60).html
duplicate_page	ee484200.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484200.html	docs/mslearn/windows-embedded-ce-6.0/ee484200(v=winembedded.60).html
duplicate_page	ee484201.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484201.html	docs/mslearn/windows-embedded-ce-6.0/ee484201(v=winembedded.60).html
duplicate_page	ee484206.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484206.html	docs/mslearn/windows-embedded-ce-6.0/ee484206(v=winembedded.60).html
duplicate_page	ee484209.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484209.html	docs/mslearn/windows-embedded-ce-6.0/ee484209(v=winembedded.60).html
duplicate_page	ee484210.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484210.html	docs/mslearn/windows-embedded-ce-6.0/ee484210(v=winembedded.60).html
duplicate_page	ee484217.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484217.html	docs/mslearn/windows-embedded-ce-6.0/ee484217(v=winembedded.60).html
duplicate_page	ee484223.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484223.html	docs/mslearn/windows-embedded-ce-6.0/ee484223(v=winembedded.60).html
duplicate_page	ee484244.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484244.html	docs/mslearn/windows-embedded-ce-6.0/ee484244(v=winembedded.60).html
duplicate_page	ee484250.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484250.html	docs/mslearn/windows-embedded-ce-6.0/ee484250(v=winembedded.60).html
duplicate_page	ee484262.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484262.html	docs/mslearn/windows-embedded-ce-6.0/ee484262(v=winembedded.60).html
duplicate_page	ee484270.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484270.html	docs/mslearn/windows-embedded-ce-6.0/ee484270(v=winembedded.60).html
duplicate_page	ee484279.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484279.html	docs/mslearn/windows-embedded-ce-6.0/ee484279(v=winembedded.60).html
duplicate_page	ee484284.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484284.html	docs/mslearn/windows-embedded-ce-6.0/ee484284(v=winembedded.60).html
duplicate_page	ee484285.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484285.html	docs/mslearn/windows-embedded-ce-6.0/ee484285(v=winembedded.60).html
duplicate_page	ee484286.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484286.html	docs/mslearn/windows-embedded-ce-6.0/ee484286(v=winembedded.60).html
duplicate_page	ee484288.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484288.html	docs/mslearn/windows-embedded-ce-6.0/ee484288(v=winembedded.60).html
duplicate_page	ee484293.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484293.html	docs/mslearn/windows-embedded-ce-6.0/ee484293(v=winembedded.60).html
duplicate_page	ee484296.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484296.html	docs/mslearn/windows-embedded-ce-6.0/ee484296(v=winembedded.60).html
duplicate_page	ee484297.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484297.html	docs/mslearn/windows-embedded-ce-6.0/ee484297(v=winembedded.60).html
duplicate_page	ee484298.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484298.html	docs/mslearn/windows-embedded-ce-6.0/ee484298(v=winembedded.60).html
duplicate_page	ee484301.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484301.html	docs/mslearn/windows-embedded-ce-6.0/ee484301(v=winembedded.60).html
duplicate_page	ee484302.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484302.html	docs/mslearn/windows-embedded-ce-6.0/ee484302(v=winembedded.60).html
duplicate_page	ee484304.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484304.html	docs/mslearn/windows-embedded-ce-6.0/ee484304(v=winembedded.60).html
duplicate_page	ee484305.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484305.html	docs/mslearn/windows-embedded-ce-6.0/ee484305(v=winembedded.60).html
duplicate_page	ee484306.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484306.html	docs/mslearn/windows-embedded-ce-6.0/ee484306(v=winembedded.60).html
duplicate_page	ee484309.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484309.html	docs/mslearn/windows-embedded-ce-6.0/ee484309(v=winembedded.60).html
duplicate_page	ee484312.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484312.html	docs/mslearn/windows-embedded-ce-6.0/ee484312(v=winembedded.60).html
duplicate_page	ee484316.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484316.html	docs/mslearn/windows-embedded-ce-6.0/ee484316(v=winembedded.60).html
duplicate_page	ee484319.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484319.html	docs/mslearn/windows-embedded-ce-6.0/ee484319(v=winembedded.60).html
duplicate_page	ee484323.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484323.html	docs/mslearn/windows-embedded-ce-6.0/ee484323(v=winembedded.60).html
duplicate_page	ee484325.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484325.html	docs/mslearn/windows-embedded-ce-6.0/ee484325(v=winembedded.60).html
duplicate_page	ee484329.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484329.html	docs/mslearn/windows-embedded-ce-6.0/ee484329(v=winembedded.60).html
duplicate_page	ee484330.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484330.html	docs/mslearn/windows-embedded-ce-6.0/ee484330(v=winembedded.60).html
duplicate_page	ee484331.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484331.html	docs/mslearn/windows-embedded-ce-6.0/ee484331(v=winembedded.60).html
duplicate_page	ee484334.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484334.html	docs/mslearn/windows-embedded-ce-6.0/ee484334(v=winembedded.60).html
duplicate_page	ee484336.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484336.html	docs/mslearn/windows-embedded-ce-6.0/ee484336(v=winembedded.60).html
duplicate_page	ee484337.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484337.html	docs/mslearn/windows-embedded-ce-6.0/ee484337(v=winembedded.60).html
duplicate_page	ee484341.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484341.html	docs/mslearn/windows-embedded-ce-6.0/ee484341(v=winembedded.60).html
duplicate_page	ee484349.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484349.html	docs/mslearn/windows-embedded-ce-6.0/ee484349(v=winembedded.60).html
duplicate_page	ee484356.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484356.html	docs/mslearn/windows-embedded-ce-6.0/ee484356(v=winembedded.60).html
duplicate_page	ee484357.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484357.html	docs/mslearn/windows-embedded-ce-6.0/ee484357(v=winembedded.60).html
duplicate_page	ee484358.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484358.html	docs/mslearn/windows-embedded-ce-6.0/ee484358(v=winembedded.60).html
duplicate_page	ee484359.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484359.html	docs/mslearn/windows-embedded-ce-6.0/ee484359(v=winembedded.60).html
duplicate_page	ee484362.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484362.html	docs/mslearn/windows-embedded-ce-6.0/ee484362(v=winembedded.60).html
duplicate_page	ee484367.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484367.html	docs/mslearn/windows-embedded-ce-6.0/ee484367(v=winembedded.60).html
duplicate_page	ee484369.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484369.html	docs/mslearn/windows-embedded-ce-6.0/ee484369(v=winembedded.60).html
duplicate_page	ee484371.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484371.html	docs/mslearn/windows-embedded-ce-6.0/ee484371(v=winembedded.60).html
duplicate_page	ee484376.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484376.html	docs/mslearn/windows-embedded-ce-6.0/ee484376(v=winembedded.60).html
duplicate_page	ee484377.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484377.html	docs/mslearn/windows-embedded-ce-6.0/ee484377(v=winembedded.60).html
duplicate_page	ee484378.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484378.html	docs/mslearn/windows-embedded-ce-6.0/ee484378(v=winembedded.60).html
duplicate_page	ee484380.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484380.html	docs/mslearn/windows-embedded-ce-6.0/ee484380(v=winembedded.60).html
duplicate_page	ee484383.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484383.html	docs/mslearn/windows-embedded-ce-6.0/ee484383(v=winembedded.60).html
duplicate_page	ee484384.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484384.html	docs/mslearn/windows-embedded-ce-6.0/ee484384(v=winembedded.60).html
duplicate_page	ee484387.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484387.html	docs/mslearn/windows-embedded-ce-6.0/ee484387(v=winembedded.60).html
duplicate_page	ee484401.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484401.html	docs/mslearn/windows-embedded-ce-6.0/ee484401(v=winembedded.60).html
duplicate_page	ee484409.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484409.html	docs/mslearn/windows-embedded-ce-6.0/ee484409(v=winembedded.60).html
duplicate_page	ee484413.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484413.html	docs/mslearn/windows-embedded-ce-6.0/ee484413(v=winembedded.60).html
duplicate_page	ee484414.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484414.html	docs/mslearn/windows-embedded-ce-6.0/ee484414(v=winembedded.60).html
duplicate_page	ee484415.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484415.html	docs/mslearn/windows-embedded-ce-6.0/ee484415(v=winembedded.60).html
duplicate_page	ee484416.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484416.html	docs/mslearn/windows-embedded-ce-6.0/ee484416(v=winembedded.60).html
duplicate_page	ee484421.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484421.html	docs/mslearn/windows-embedded-ce-6.0/ee484421(v=winembedded.60).html
duplicate_page	ee484422.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484422.html	docs/mslearn/windows-embedded-ce-6.0/ee484422(v=winembedded.60).html
duplicate_page	ee484423.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484423.html	docs/mslearn/windows-embedded-ce-6.0/ee484423(v=winembedded.60).html
duplicate_page	ee484426.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484426.html	docs/mslearn/windows-embedded-ce-6.0/ee484426(v=winembedded.60).html
duplicate_page	ee484434.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484434.html	docs/mslearn/windows-embedded-ce-6.0/ee484434(v=winembedded.60).html
duplicate_page	ee484438.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484438.html	docs/mslearn/windows-embedded-ce-6.0/ee484438(v=winembedded.60).html
duplicate_page	ee484456.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484456.html	docs/mslearn/windows-embedded-ce-6.0/ee484456(v=winembedded.60).html
duplicate_page	ee484498.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484498.html	docs/mslearn/windows-embedded-ce-6.0/ee484498(v=winembedded.60).html
duplicate_page	ee484499.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484499.html	docs/mslearn/windows-embedded-ce-6.0/ee484499(v=winembedded.60).html
duplicate_page	ee484500.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484500.html	docs/mslearn/windows-embedded-ce-6.0/ee484500(v=winembedded.60).html
duplicate_page	ee484501.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484501.html	docs/mslearn/windows-embedded-ce-6.0/ee484501(v=winembedded.60).html
duplicate_page	ee484504.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484504.html	docs/mslearn/windows-embedded-ce-6.0/ee484504(v=winembedded.60).html
duplicate_page	ee484505.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484505.html	docs/mslearn/windows-embedded-ce-6.0/ee484505(v=winembedded.60).html
duplicate_page	ee484506.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484506.html	docs/mslearn/windows-embedded-ce-6.0/ee484506(v=winembedded.60).html
duplicate_page	ee484507.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484507.html	docs/mslearn/windows-embedded-ce-6.0/ee484507(v=winembedded.60).html
duplicate_page	ee484508.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484508.html	docs/mslearn/windows-embedded-ce-6.0/ee484508(v=winembedded.60).html
duplicate_page	ee484510.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484510.html	docs/mslearn/windows-embedded-ce-6.0/ee484510(v=winembedded.60).html
duplicate_page	ee484512.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484512.html	docs/mslearn/windows-embedded-ce-6.0/ee484512(v=winembedded.60).html
duplicate_page	ee484513.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484513.html	docs/mslearn/windows-embedded-ce-6.0/ee484513(v=winembedded.60).html
duplicate_page	ee484515.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484515.html	docs/mslearn/windows-embedded-ce-6.0/ee484515(v=winembedded.60).html
duplicate_page	ee484516.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484516.html	docs/mslearn/windows-embedded-ce-6.0/ee484516(v=winembedded.60).html
duplicate_page	ee484520.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484520.html	docs/mslearn/windows-embedded-ce-6.0/ee484520(v=winembedded.60).html
duplicate_page	ee484521.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484521.html	docs/mslearn/windows-embedded-ce-6.0/ee484521(v=winembedded.60).html
duplicate_page	ee484524.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484524.html	docs/mslearn/windows-embedded-ce-6.0/ee484524(v=winembedded.60).html
duplicate_page	ee484526.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484526.html	docs/mslearn/windows-embedded-ce-6.0/ee484526(v=winembedded.60).html
duplicate_page	ee484529.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484529.html	docs/mslearn/windows-embedded-ce-6.0/ee484529(v=winembedded.60).html
duplicate_page	ee484531.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484531.html	docs/mslearn/windows-embedded-ce-6.0/ee484531(v=winembedded.60).html
duplicate_page	ee484537.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484537.html	docs/mslearn/windows-embedded-ce-6.0/ee484537(v=winembedded.60).html
duplicate_page	ee484538.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484538.html	docs/mslearn/windows-embedded-ce-6.0/ee484538(v=winembedded.60).html
duplicate_page	ee484541.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484541.html	docs/mslearn/windows-embedded-ce-6.0/ee484541(v=winembedded.60).html
duplicate_page	ee484542.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484542.html	docs/mslearn/windows-embedded-ce-6.0/ee484542(v=winembedded.60).html
duplicate_page	ee484544.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484544.html	docs/mslearn/windows-embedded-ce-6.0/ee484544(v=winembedded.60).html
duplicate_page	ee484548.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484548.html	docs/mslearn/windows-embedded-ce-6.0/ee484548(v=winembedded.60).html
duplicate_page	ee484549.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484549.html	docs/mslearn/windows-embedded-ce-6.0/ee484549(v=winembedded.60).html
duplicate_page	ee484557.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484557.html	docs/mslearn/windows-embedded-ce-6.0/ee484557(v=winembedded.60).html
duplicate_page	ee484559.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484559.html	docs/mslearn/windows-embedded-ce-6.0/ee484559(v=winembedded.60).html
duplicate_page	ee484560.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484560.html	docs/mslearn/windows-embedded-ce-6.0/ee484560(v=winembedded.60).html
duplicate_page	ee484573.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484573.html	docs/mslearn/windows-embedded-ce-6.0/ee484573(v=winembedded.60).html
duplicate_page	ee484574.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484574.html	docs/mslearn/windows-embedded-ce-6.0/ee484574(v=winembedded.60).html
duplicate_page	ee484576.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484576.html	docs/mslearn/windows-embedded-ce-6.0/ee484576(v=winembedded.60).html
duplicate_page	ee484577.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484577.html	docs/mslearn/windows-embedded-ce-6.0/ee484577(v=winembedded.60).html
duplicate_page	ee484578.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484578.html	docs/mslearn/windows-embedded-ce-6.0/ee484578(v=winembedded.60).html
duplicate_page	ee484583.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484583.html	docs/mslearn/windows-embedded-ce-6.0/ee484583(v=winembedded.60).html
duplicate_page	ee484589.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484589.html	docs/mslearn/windows-embedded-ce-6.0/ee484589(v=winembedded.60).html
duplicate_page	ee484592.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484592.html	docs/mslearn/windows-embedded-ce-6.0/ee484592(v=winembedded.60).html
duplicate_page	ee484593.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484593.html	docs/mslearn/windows-embedded-ce-6.0/ee484593(v=winembedded.60).html
duplicate_page	ee484595.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484595.html	docs/mslearn/windows-embedded-ce-6.0/ee484595(v=winembedded.60).html
duplicate_page	ee484599.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484599.html	docs/mslearn/windows-embedded-ce-6.0/ee484599(v=winembedded.60).html
duplicate_page	ee484606.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484606.html	docs/mslearn/windows-embedded-ce-6.0/ee484606(v=winembedded.60).html
duplicate_page	ee484609.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484609.html	docs/mslearn/windows-embedded-ce-6.0/ee484609(v=winembedded.60).html
duplicate_page	ee484613.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484613.html	docs/mslearn/windows-embedded-ce-6.0/ee484613(v=winembedded.60).html
duplicate_page	ee484627.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484627.html	docs/mslearn/windows-embedded-ce-6.0/ee484627(v=winembedded.60).html
duplicate_page	ee484631.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484631.html	docs/mslearn/windows-embedded-ce-6.0/ee484631(v=winembedded.60).html
duplicate_page	ee484644.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484644.html	docs/mslearn/windows-embedded-ce-6.0/ee484644(v=winembedded.60).html
duplicate_page	ee484645.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484645.html	docs/mslearn/windows-embedded-ce-6.0/ee484645(v=winembedded.60).html
duplicate_page	ee484660.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484660.html	docs/mslearn/windows-embedded-ce-6.0/ee484660(v=winembedded.60).html
duplicate_page	ee484664.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484664.html	docs/mslearn/windows-embedded-ce-6.0/ee484664(v=winembedded.60).html
duplicate_page	ee484667.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484667.html	docs/mslearn/windows-embedded-ce-6.0/ee484667(v=winembedded.60).html
duplicate_page	ee484668.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484668.html	docs/mslearn/windows-embedded-ce-6.0/ee484668(v=winembedded.60).html
duplicate_page	ee484684.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484684.html	docs/mslearn/windows-embedded-ce-6.0/ee484684(v=winembedded.60).html
duplicate_page	ee484699.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484699.html	docs/mslearn/windows-embedded-ce-6.0/ee484699(v=winembedded.60).html
duplicate_page	ee484702.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484702.html	docs/mslearn/windows-embedded-ce-6.0/ee484702(v=winembedded.60).html
duplicate_page	ee484705.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484705.html	docs/mslearn/windows-embedded-ce-6.0/ee484705(v=winembedded.60).html
duplicate_page	ee484714.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484714.html	docs/mslearn/windows-embedded-ce-6.0/ee484714(v=winembedded.60).html
duplicate_page	ee484715.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484715.html	docs/mslearn/windows-embedded-ce-6.0/ee484715(v=winembedded.60).html
duplicate_page	ee484718.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484718.html	docs/mslearn/windows-embedded-ce-6.0/ee484718(v=winembedded.60).html
duplicate_page	ee484719.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484719.html	docs/mslearn/windows-embedded-ce-6.0/ee484719(v=winembedded.60).html
duplicate_page	ee484720.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484720.html	docs/mslearn/windows-embedded-ce-6.0/ee484720(v=winembedded.60).html
duplicate_page	ee484721.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484721.html	docs/mslearn/windows-embedded-ce-6.0/ee484721(v=winembedded.60).html
duplicate_page	ee484726.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484726.html	docs/mslearn/windows-embedded-ce-6.0/ee484726(v=winembedded.60).html
duplicate_page	ee484732.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484732.html	docs/mslearn/windows-embedded-ce-6.0/ee484732(v=winembedded.60).html
duplicate_page	ee484733.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484733.html	docs/mslearn/windows-embedded-ce-6.0/ee484733(v=winembedded.60).html
duplicate_page	ee484745.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484745.html	docs/mslearn/windows-embedded-ce-6.0/ee484745(v=winembedded.60).html
duplicate_page	ee484746.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484746.html	docs/mslearn/windows-embedded-ce-6.0/ee484746(v=winembedded.60).html
duplicate_page	ee484747.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484747.html	docs/mslearn/windows-embedded-ce-6.0/ee484747(v=winembedded.60).html
duplicate_page	ee484751.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484751.html	docs/mslearn/windows-embedded-ce-6.0/ee484751(v=winembedded.60).html
duplicate_page	ee484753.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484753.html	docs/mslearn/windows-embedded-ce-6.0/ee484753(v=winembedded.60).html
duplicate_page	ee484755.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484755.html	docs/mslearn/windows-embedded-ce-6.0/ee484755(v=winembedded.60).html
duplicate_page	ee484758.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484758.html	docs/mslearn/windows-embedded-ce-6.0/ee484758(v=winembedded.60).html
duplicate_page	ee484760.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484760.html	docs/mslearn/windows-embedded-ce-6.0/ee484760(v=winembedded.60).html
duplicate_page	ee484762.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484762.html	docs/mslearn/windows-embedded-ce-6.0/ee484762(v=winembedded.60).html
duplicate_page	ee484763.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484763.html	docs/mslearn/windows-embedded-ce-6.0/ee484763(v=winembedded.60).html
duplicate_page	ee484764.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484764.html	docs/mslearn/windows-embedded-ce-6.0/ee484764(v=winembedded.60).html
duplicate_page	ee484767.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484767.html	docs/mslearn/windows-embedded-ce-6.0/ee484767(v=winembedded.60).html
duplicate_page	ee484770.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484770.html	docs/mslearn/windows-embedded-ce-6.0/ee484770(v=winembedded.60).html
duplicate_page	ee484771.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484771.html	docs/mslearn/windows-embedded-ce-6.0/ee484771(v=winembedded.60).html
duplicate_page	ee484776.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484776.html	docs/mslearn/windows-embedded-ce-6.0/ee484776(v=winembedded.60).html
duplicate_page	ee484780.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484780.html	docs/mslearn/windows-embedded-ce-6.0/ee484780(v=winembedded.60).html
duplicate_page	ee484783.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484783.html	docs/mslearn/windows-embedded-ce-6.0/ee484783(v=winembedded.60).html
duplicate_page	ee484786.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484786.html	docs/mslearn/windows-embedded-ce-6.0/ee484786(v=winembedded.60).html
duplicate_page	ee484793.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484793.html	docs/mslearn/windows-embedded-ce-6.0/ee484793(v=winembedded.60).html
duplicate_page	ee484804.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484804.html	docs/mslearn/windows-embedded-ce-6.0/ee484804(v=winembedded.60).html
duplicate_page	ee484805.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484805.html	docs/mslearn/windows-embedded-ce-6.0/ee484805(v=winembedded.60).html
duplicate_page	ee484811.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484811.html	docs/mslearn/windows-embedded-ce-6.0/ee484811(v=winembedded.60).html
duplicate_page	ee484815.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484815.html	docs/mslearn/windows-embedded-ce-6.0/ee484815(v=winembedded.60).html
duplicate_page	ee484819.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484819.html	docs/mslearn/windows-embedded-ce-6.0/ee484819(v=winembedded.60).html
duplicate_page	ee484820.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484820.html	docs/mslearn/windows-embedded-ce-6.0/ee484820(v=winembedded.60).html
duplicate_page	ee484830.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484830.html	docs/mslearn/windows-embedded-ce-6.0/ee484830(v=winembedded.60).html
duplicate_page	ee484837.html	mslearn-windows-embedded-ce-6.0		duplicate of ee484837.html	docs/mslearn/windows-embedded-ce-6.0/ee484837(v=winembedded.60).html
