#symbol	book_count	per_book(book|kind|header|library)
_nmadd_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmadd_sl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmadd_su	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmadd_vl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmadd_vu	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmsub_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmsub_sl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmsub_su	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmsub_vl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nmsub_vu	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_nor_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_or_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_OutputDebugString	3	mslearn-uncategorized|function||	mslearn-windows-ce-5.0|function||	mslearn-windows-embedded-ce-6.0|function||
_penter	1	mslearn-windows-ce-5.0|function||
_pexit	1	mslearn-windows-ce-5.0|function||
_pickf_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_pickt_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_pll_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_plu_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_prefetch	3	mslearn-windows-ce-5.0|function|Cmnintrin.h|	mslearn-windows-ce-net-4x|function|Cmnintrin.h|	mslearn-windows-embedded-ce-6.0|function|cmnintrin.h|
_PreLoad	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_pul_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_puu_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_rach_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_racl_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_racm_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_ReadCoProcessor	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_ReadWriteBarrier	2	mslearn-windows-ce-5.0|function|Cmnintrin.h|	mslearn-windows-ce-net-4x|function|Cmnintrin.h|
_recip_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_recip_sl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_recip_su	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_recip_vl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_recip_vu	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_ReleaseThenLaunch	3	mslearn-uncategorized|function||	mslearn-windows-ce-5.0|function||	mslearn-windows-embedded-ce-6.0|function||
_ReturnAddress	3	mslearn-windows-ce-5.0|function|Cmnintrin.h|	mslearn-windows-ce-net-4x|function|Mipsintr.h|	mslearn-windows-embedded-ce-6.0|function|cmnintrin.h|
_rsqrt_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_rsqrt_sl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_rsqrt_su	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_rsqrt_vl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_rsqrt_vu	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_rzu_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_SaveMatrix	3	mslearn-windows-ce-5.0|function|shintr.h|	mslearn-windows-ce-net-4x|function|shintr.h|	mslearn-windows-embedded-ce-6.0|function|shintr.h|
_scalb	1	mslearn-windows-ce-5.0|function|stdlib.h|coredll.dll
_SecHandle	2	mslearn-windows-ce-5.0|struct||	mslearn-windows-embedded-ce-6.0|struct||
_set_new_handler	1	mslearn-windows-ce-5.0|function|new.h|coredll.dll
_set_new_mode	1	mslearn-windows-ce-5.0|function|new.h|coredll.dll
_setjmpex	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_setmode	1	mslearn-windows-ce-5.0|function|stdlib.h|coredll.dll
_SG_BUF	1	mslearn-windows-ce-5.0|struct||
_SH3CacheLines	1	chm-windows-ce-3.0|variable||
_SH3DSP	1	chm-windows-ce-3.0|variable||
_SH3FQCR_Fast	1	chm-windows-ce-3.0|variable||
_SH3FQCR_Slow	1	chm-windows-ce-3.0|variable||
_SH3InitialSR	1	chm-windows-ce-3.0|variable||
_SH4CacheLines	1	chm-windows-ce-3.0|variable||
_shfl_mixh_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_shfl_mixl_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_shfl_pach_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_shfl_pacl_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_SignalEvent	3	mslearn-uncategorized|function||	mslearn-windows-ce-5.0|function||	mslearn-windows-embedded-ce-6.0|function||
_Sleep	3	mslearn-uncategorized|function||	mslearn-windows-ce-5.0|function||	mslearn-windows-embedded-ce-6.0|function||
_sll_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_SmulAdd_SL_ACC	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddHi_SW_ACC	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddHi_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddHi_SW_SQ	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddHiLo_SW_ACC	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddHiLo_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddHiLo_SW_SQ	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddLo_SW_ACC	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddLo_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddLo_SW_SQ	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddLoHi_SW_ACC	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddLoHi_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddLoHi_SW_SQ	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddPack_2SW_ACC	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddWHi_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulAddWLo_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulHi_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulHiLo_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulLo_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulLoHi_SW_SL	3	mslearn-windows-ce-5.0|unknown|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulWHi_SW_SL	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_SmulWLo_SW_SL	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_sqrt_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sqrt_sl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sqrt_su	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sqrt_vl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sqrt_vu	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_srl_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_statusfp	1	mslearn-windows-ce-5.0|function|float.h|coredll.dll
_StrConv	3	mslearn-uncategorized|function||	mslearn-windows-ce-5.0|function||	mslearn-windows-embedded-ce-6.0|function||
_sub_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sub_ps	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sub_sl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sub_su	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sub_vl	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_sub_vu	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_SubSatInt	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_swab	1	mslearn-windows-ce-5.0|function|stlib.h|coredll.dll
_swi	2	mslearn-windows-ce-5.0|unknown|armintr.h|	mslearn-windows-embedded-ce-6.0|unknown|armintr.h|
_tagSERIAL_STATISTICS	1	chm-windows-ce-3.0|struct||
_trap	2	mslearn-windows-ce-5.0|function|Cmnintrin.h|	mslearn-windows-ce-net-4x|function|Cmnintrin.h|
_wach_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_wacl_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
_wfdopen	1	mslearn-windows-ce-5.0|function|stdio.h|coredll.dll
_wfreopen	1	mslearn-windows-ce-5.0|function||
_WriteBarrier	2	mslearn-windows-ce-5.0|function|Cmnintrin.h|	mslearn-windows-ce-net-4x|function|Cmnintrin.h|
_WriteCoProcessor	3	mslearn-windows-ce-5.0|function|Armintr.h|	mslearn-windows-ce-net-4x|function|Armintr.h|	mslearn-windows-embedded-ce-6.0|function|armintr.h|
_WriteLocalLog	3	mslearn-uncategorized|function||	mslearn-windows-ce-5.0|function||	mslearn-windows-embedded-ce-6.0|function||
_XDMultMatrix	3	mslearn-windows-ce-5.0|function|shintr.h|	mslearn-windows-ce-net-4x|function|shintr.h|	mslearn-windows-embedded-ce-6.0|function|shintr.h|
_XDXform3dV	3	mslearn-windows-ce-5.0|function|shintr.h|	mslearn-windows-ce-net-4x|function|shintr.h|	mslearn-windows-embedded-ce-6.0|function|shintr.h|
_XDXform4dV	3	mslearn-windows-ce-5.0|function|shintr.h|	mslearn-windows-ce-net-4x|function|shintr.h|	mslearn-windows-embedded-ce-6.0|function|shintr.h|
_Xform3dV	3	mslearn-windows-ce-5.0|function|shintr.h|	mslearn-windows-ce-net-4x|function|shintr.h|	mslearn-windows-embedded-ce-6.0|function|shintr.h|
_Xform4dV	3	mslearn-windows-ce-5.0|function|shintr.h|	mslearn-windows-ce-net-4x|function|shintr.h|	mslearn-windows-embedded-ce-6.0|function|shintr.h|
_xor_ob	1	mslearn-windows-ce-net-4x|function|Mipsintr.h|
A	1	mslearn-windows-ce-5.0|struct||
a_really_long_class_name	1	mslearn-windows-ce-5.0|class||
abBytes	4	chm-windows-ce-3.0|variable||	mslearn-windows-ce-5.0|variable||	mslearn-windows-ce-net-4x|variable||	mslearn-windows-embedded-ce-6.0|variable||
ABC	3	mslearn-windows-ce-5.0|struct|Windows.h|	mslearn-windows-ce-net-4x|struct|Windows.h|	mslearn-windows-embedded-ce-6.0|struct||
AbnormalTermination	3	chm-windows-ce-3.0|function|Excpt.h|Coredll.lib	mslearn-windows-ce-5.0|function|Excpt.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
Abort	3	mslearn-windows-ce-5.0|interface_method|Urlmon.h|Urlmon.lib	mslearn-windows-ce-net-4x|interface_method|Urlmon.h|Urlmon.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
AbortAllTransfers	3	mslearn-windows-ce-5.0|interface_method|Dvddrvr.idl|	mslearn-windows-ce-net-4x|interface_method|Dvddrvr.idl|	mslearn-windows-embedded-ce-6.0|interface_method||
AbortAsyncOperation	1	mslearn-windows-embedded-ce-6.0|interface_method||wsdapi.lib
AbortDoc	4	chm-windows-ce-3.0|function|Wingdi.h|Mgprint.lib	mslearn-windows-ce-5.0|function|Wingdi.h|Mgprint.lib	mslearn-windows-ce-net-4x|function|Wingdi.h|Mgprint.lib	mslearn-windows-embedded-ce-6.0|function||Mgprint.lib
AbortDoc_I	3	mslearn-windows-ce-5.0|interface_method|Gdi.hpp|	mslearn-windows-ce-net-4x|interface_method|Gdi.hpp|	mslearn-windows-embedded-ce-6.0|interface_method||
AbortPipeTransfers	1	chm-windows-ce-3.0|function||
AbortProc	2	mslearn-windows-ce-5.0|function|Wingdi.h|Mgprint.lib	mslearn-windows-embedded-ce-6.0|function||Mgprint.lib
AbortTransfer	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Usbclient.h|	mslearn-windows-embedded-ce-6.0|function||
abs	1	mslearn-windows-ce-5.0|function|stdlib.h|coredll.dll
absoluteChildNumber	2	mslearn-windows-ce-5.0|function|Msxml2.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|function||uuid.lib
ACCEL	3	chm-windows-ce-3.0|struct|Winuser.h|	mslearn-windows-ce-5.0|struct|Winuser.h|	mslearn-windows-embedded-ce-6.0|struct||
Accept	3	mslearn-windows-ce-5.0|interface_method|Rtccore.h|Uuid.lib	mslearn-windows-ce-net-4x|interface_method|Rtccore.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
accept (Bluetooth)	3	mslearn-windows-ce-5.0|function|Winsock2.h|Ws2.lib	mslearn-windows-ce-net-4x|function|Winsock2.h|Ws2.lib	mslearn-windows-embedded-ce-6.0|function||Ws2.lib
accept (Windows Sockets)	3	mslearn-windows-ce-5.0|function|Winsock2.h|Ws2.lib	mslearn-windows-ce-net-4x|function|Winsock2.h|Ws2.lib	mslearn-windows-embedded-ce-6.0|function||Ws2.lib
AcceptedContentType	1	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
AcceptSecurityContext	3	chm-windows-ce-3.0|function|Sspi.h|Schannel.lib	mslearn-windows-ce-5.0|function|Security.h|Secur32.lib	mslearn-windows-embedded-ce-6.0|function||secur32.lib
ACCESSTIMEOUT	3	mslearn-windows-ce-5.0|struct|Winuser.h|	mslearn-windows-ce-net-4x|struct|Windows.h|	mslearn-windows-embedded-ce-6.0|struct||
ACM_Close	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Acmdrv.h|	mslearn-windows-embedded-ce-6.0|function||
ACM_Deinit	4	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Acmdrv.h|	mslearn-windows-ce-net-4x|function|Acmdrv.h|	mslearn-windows-embedded-ce-6.0|function||
ACM_Init	4	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACM_IOControl	4	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACM_Open	2	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib
ACM_Open (ACM Driver)	2	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACM_OPEN (Shell and User Interface)	2	mslearn-windows-ce-5.0|constant|Commctrl.h|	mslearn-windows-embedded-ce-6.0|constant||
ACM_PLAY	2	mslearn-windows-ce-5.0|constant|Commctrl.h|	mslearn-windows-embedded-ce-6.0|constant||
ACM_PowerDown	4	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACM_PowerUp	4	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACM_Read	4	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACM_Seek	4	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACM_STOP	2	mslearn-windows-ce-5.0|constant|Commctrl.h|	mslearn-windows-embedded-ce-6.0|constant||
ACM_Write	4	chm-windows-ce-3.0|function||Acmdwrap.lib	mslearn-windows-ce-5.0|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-ce-net-4x|function|Acmdrv.h|Acmdwrap.lib	mslearn-windows-embedded-ce-6.0|function||Acmdwrap.lib
ACMDM_DRIVER_ABOUT	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_DRIVER_DETAILS	3	chm-windows-ce-3.0|struct||	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDM_DRIVER_NOTIFY	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_FILTER_DETAILS	3	chm-windows-ce-3.0|struct||	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDM_FILTERTAG_DETAILS	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_FORMAT_DETAILS	3	chm-windows-ce-3.0|struct||	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDM_FORMAT_SUGGEST	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_FORMATTAG_DETAILS	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_HARDWARE_WAVE_CAPS_INPUT	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDM_HARDWARE_WAVE_CAPS_OUTPUT	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_STREAM_CLOSE	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_STREAM_CONVERT	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_STREAM_OPEN	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_STREAM_PREPARE	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_STREAM_RESET	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_STREAM_SIZE	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDM_STREAM_UNPREPARE	3	chm-windows-ce-3.0|constant||	mslearn-windows-ce-5.0|constant|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|constant||
ACMDRV_MESSAGE_PARAMS	3	chm-windows-ce-3.0|struct||	mslearn-windows-ce-5.0|struct|Wavedev.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDRVFORMATSUGGEST	3	chm-windows-ce-3.0|struct|Msacmdrv.h|	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDRVOPENDESC	3	chm-windows-ce-3.0|struct|Msacmdrv.h|	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDRVSTREAMHEADER	3	chm-windows-ce-3.0|struct|Msacmdrv.h|	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDRVSTREAMINSTANCE	3	chm-windows-ce-3.0|struct|Msacmdrv.h|	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACMDRVSTREAMSIZE	3	chm-windows-ce-3.0|struct|Msacmdrv.h|	mslearn-windows-ce-5.0|struct|Msacmdrv.h|	mslearn-windows-embedded-ce-6.0|struct||
ACN_START	2	mslearn-windows-ce-5.0|unknown|Commctrl.h|	mslearn-windows-embedded-ce-6.0|unknown||
ACN_STOP	2	mslearn-windows-ce-5.0|unknown|Commctrl.h|	mslearn-windows-embedded-ce-6.0|unknown||
acos	1	mslearn-windows-ce-5.0|function|stdlib.h|coredll.dll
AcquireCredentialsHandle	3	chm-windows-ce-3.0|function|Sspi.h|Schannel.lib	mslearn-windows-ce-5.0|function|Security.h|Secur32.lib	mslearn-windows-embedded-ce-6.0|function||secur32.lib
AcquireRemoveLock	2	mslearn-windows-ce-5.0|function|Usbclient.h|	mslearn-windows-embedded-ce-6.0|function||
Activate	3	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-ce-net-4x|interface_method|Dmusicc.h|Dmusic.lib	mslearn-windows-embedded-ce-6.0|interface_method||
ActivateDevice	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Winbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
ActivateDeviceEx	2	mslearn-windows-ce-5.0|function|Winbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
ActivateDialog	4	chm-windows-ce-3.0|interface_method|Cesync.h|	mslearn-windows-ce-5.0|interface_method|Cesync.h|Coredll.lib	mslearn-windows-ce-net-4x|interface_method|Cesync.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|interface_method||coredll.lib
ActivateKeyboardLayout	3	mslearn-windows-ce-5.0|function|Winuser.h|Coredll.lib	mslearn-windows-ce-net-4x|function|Winuser.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
ActivateRect	3	mslearn-windows-ce-5.0|interface_method|Mshtml.h|Mshtml.dll	mslearn-windows-ce-net-4x|interface_method|Mshtml.h|Mshtml.dll	mslearn-windows-embedded-ce-6.0|interface_method||mshtml.dll
ActivateService	3	mslearn-windows-ce-5.0|function|Service.h|Coredll.lib	mslearn-windows-ce-net-4x|function|Service.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
ActivateTab	2	mslearn-windows-ce-5.0|interface_method|Shobjidl.h|Implementation dependent	mslearn-windows-embedded-ce-6.0|interface_method||Developer Implemented
ActivateWindow	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
Active	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
ActiveCurrentCall	2	mslearn-windows-ce-5.0|interface_method|Voipmanager.h|Voipguid.lib	mslearn-windows-ce-net-4x|interface_method|Voipmanager.h|Voipguid.lib
ActiveMedia	2	mslearn-windows-ce-5.0|interface_method|Rtccore.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|interface_method||uuid.lib
ActiveServerName	2	mslearn-windows-ce-5.0|interface_method|MediaQueryEngine.hpp|MQELib.lib	mslearn-windows-embedded-ce-6.0|interface_method||MQELib.lib
ActiveServerUDN	2	mslearn-windows-ce-5.0|interface_method|MediaQueryEngine.hpp|MQELib.lib	mslearn-windows-embedded-ce-6.0|interface_method||MQELib.lib
AdapterIPProperties	4	chm-windows-ce-3.0|function|Netui.h|	mslearn-windows-ce-5.0|function|Netui.h|Netui.lib	mslearn-windows-ce-net-4x|function|Netui.h|Netui.lib	mslearn-windows-embedded-ce-6.0|function||Netui.lib
Add	3	chm-windows-ce-3.0|interface_method|pimstore.h|	mslearn-windows-ce-5.0|interface_method|Pimstore.h|Pimstore.lib	mslearn-windows-embedded-ce-6.0|interface_method|sysgen|
Add_Share	2	mslearn-windows-ce-5.0|function|Smbconfig.h|Smbconfig.lib	mslearn-windows-embedded-ce-6.0|function||Smbconfig.lib
AddAdvisePacket	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
AddAfter	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
