ee498359(v=winembedded.60)	SecPkgContext_Sizes
ee498163(v=winembedded.60)	SecPkgContext_StreamSizes
ee497970(v=winembedded.60)	SecPkgCred_CipherStrengths
ee498177(v=winembedded.60)	SecPkgCred_SupportedAlgs
ee498355(v=winembedded.60)	SecPkgCred_SupportedProtocols
ee498362(v=winembedded.60)	SecPkgCredentials_Names
ee498134(v=winembedded.60)	SecPkgInfo
ee498731(v=winembedded.60)	SecurityFunctionTable
ee498699(v=winembedded.60)	SSPI Handles
ee498505(v=winembedded.60)	Certificates Overview
ee497958(v=winembedded.60)	Modifying the ASP Page
ee498770(v=winembedded.60)	Enrollment Options
ee498771(v=winembedded.60)	Smart Card Enrollment
ee498344(v=winembedded.60)	Supported CryptoAPI 2.0 APIs
ee497960(v=winembedded.60)	Unsupported CryptoAPI 2.0 APIs
ee498715(v=winembedded.60)	X.509 Digital Certification
ee497980(v=winembedded.60)	Certificates and CryptoAPI
ee498202(v=winembedded.60)	Encoding and Decoding a Certificate Context
ee498742(v=winembedded.60)	Certificate Extended Properties
ee498116(v=winembedded.60)	Managing a Certificate Store's State
ee498147(v=winembedded.60)	Working with Certificates in Certificate Stores
ee498574(v=winembedded.60)	Certificate Links
ee497906(v=winembedded.60)	Logical and Physical Stores
ee498132(v=winembedded.60)	System Store Locations
ee498179(v=winembedded.60)	Hierarchy of Trust
ee498764(v=winembedded.60)	Certificate Chains
ee498546(v=winembedded.60)	Adding Root Certificates to Windows Embedded CE
ee498749(v=winembedded.60)	Certificates Security
ee498553(v=winembedded.60)	Certificates Registry Settings
ee498581(v=winembedded.60)	Certificates Migration
ee498376(v=winembedded.60)	Certificates Samples
ee497929(v=winembedded.60)	CertAddCertificateContextToStore
ee498298(v=winembedded.60)	CertAddCertificateLinkToStore
ee497972(v=winembedded.60)	CertAddEncodedCertificateToStore
ee498535(v=winembedded.60)	CertAddEnhancedKeyUsageIdentifier
ee498342(v=winembedded.60)	CertAddSerializedElementToStore
ee498361(v=winembedded.60)	CertAlgIdToOID
ee497948(v=winembedded.60)	CertCloseStore
ee498759(v=winembedded.60)	CertCompareCertificate
ee498702(v=winembedded.60)	CertCompareCertificateName
ee498550(v=winembedded.60)	CertCompareIntegerBlob
ee498717(v=winembedded.60)	CertComparePublicKeyInfo
ee498575(v=winembedded.60)	CertControlStore
ee497916(v=winembedded.60)	CertCreateCertificateContext
ee498327(v=winembedded.60)	CertDeleteCertificateFromStore
ee497971(v=winembedded.60)	CertDuplicateCertificateChain
ee498738(v=winembedded.60)	CertDuplicateCertificateContext
ee498141(v=winembedded.60)	CertDuplicateStore
ee498541(v=winembedded.60)	CertEnumCertificateContextProperties
ee498594(v=winembedded.60)	CertEnumCertificatesInStore
ee498173(v=winembedded.60)	CertEnumPhysicalStore
ee498597(v=winembedded.60)	CertEnumSystemStore
ee498792(v=winembedded.60)	CertEnumSystemStoreLocation
ee498341(v=winembedded.60)	CertFindAttribute
ee498126(v=winembedded.60)	CertFindCertificateInStore
ee498538(v=winembedded.60)	CertFindExtension
ee498561(v=winembedded.60)	CertFindRDNAttr
ee498107(v=winembedded.60)	CertFreeCertificateChain
ee498150(v=winembedded.60)	CertFreeCertificateContext
ee498136(v=winembedded.60)	CertGetCertificateChain
ee498568(v=winembedded.60)	CertGetCertificateContextProperty
ee498162(v=winembedded.60)	CertGetEnhancedKeyUsage
ee498514(v=winembedded.60)	CertGetIntendedKeyUsage
ee497905(v=winembedded.60)	CertGetIssuerCertificateFromStore
ee498387(v=winembedded.60)	CertGetNameString
ee498135(v=winembedded.60)	CertGetPublicKeyLength
ee498794(v=winembedded.60)	CertGetStoreProperty
ee498737(v=winembedded.60)	CertGetSubjectCertificateFromStore
ee498783(v=winembedded.60)	CertGetValidUsages
ee498713(v=winembedded.60)	CertInit
ee498392(v=winembedded.60)	CertIsRDNAttrsInCertificateName
ee497932(v=winembedded.60)	CertNameToStr
ee498584(v=winembedded.60)	CertOIDToAlgId
ee498874(v=winembedded.60)	CertOpenStore
ee498189(v=winembedded.60)	CertOpenSystemStore
ee498565(v=winembedded.60)	CertRDNValueToStr
ee498513(v=winembedded.60)	CertRemoveEnhancedKeyUsageIdentifier
ee497947(v=winembedded.60)	CertSaveStore
ee498395(v=winembedded.60)	CertSerializeCertificateStoreElement
ee497940(v=winembedded.60)	CertSetCertificateContextProperty
ee498186(v=winembedded.60)	CertSetEnhancedKeyUsage
ee498796(v=winembedded.60)	CertSetStoreProperty
ee498720(v=winembedded.60)	CertStrToName
ee498571(v=winembedded.60)	CertVerify
ee498115(v=winembedded.60)	CertVerifySubjectCertificateContext
ee498564(v=winembedded.60)	CertVerifyTimeValidity
ee497912(v=winembedded.60)	CertVerifyValidityNesting
ee498105(v=winembedded.60)	CryptAcquireCertificatePrivateKey
ee498312(v=winembedded.60)	CryptCreateKeyIdentifierFromCSP
ee498858(v=winembedded.60)	CryptDecodeObjectEx
ee498735(v=winembedded.60)	CryptEncodeObjectEx
ee497902(v=winembedded.60)	CryptEnumKeyIdentifierProperties
ee498512(v=winembedded.60)	CryptEnumOIDInfo
ee498316(v=winembedded.60)	CryptExportPublicKeyInfoEx
ee497934(v=winembedded.60)	CryptFindCertificateKeyProvInfo
ee498577(v=winembedded.60)	CryptFindOIDInfo
ee498740(v=winembedded.60)	CryptFreeOIDFunctionAddress
ee497954(v=winembedded.60)	CryptGetDefaultOIDFunctionAddress
ee498579(v=winembedded.60)	CryptGetKeyIdentifierProperty
ee497953(v=winembedded.60)	CryptGetOIDFunctionAddress
ee498747(v=winembedded.60)	CryptHashCertificate
ee498352(v=winembedded.60)	CryptHashPublicKeyInfo
ee498730(v=winembedded.60)	CryptHashToBeSigned
ee498103(v=winembedded.60)	CryptImportPublicKeyInfoEx
ee498391(v=winembedded.60)	CryptInitOIDFunctionSet
ee498529(v=winembedded.60)	CryptInstallDefaultContext
ee497989(v=winembedded.60)	CryptInstallOIDFunctionAddress
ee498850(v=winembedded.60)	CryptSetKeyIdentifierProperty
ee498566(v=winembedded.60)	CryptSignAndEncodeCertificate
ee498588(v=winembedded.60)	CryptSignCertificate
ee498534(v=winembedded.60)	CryptUninstallDefaultContext
ee498122(v=winembedded.60)	CryptVerifyCertificateSignature
ee498373(v=winembedded.60)	PFXExportCertStoreEx
ee498157(v=winembedded.60)	PFXImportCertStore
ee497945(v=winembedded.60)	PFXIsPFXBlob
ee498310(v=winembedded.60)	PFXVerifyPassword
ee498328(v=winembedded.60)	Credential Manager Overview
ee498748(v=winembedded.60)	Creating a Credential Type Provider
ee497962(v=winembedded.60)	Credential Type Categories
ee498317(v=winembedded.60)	Credential Type Providers
ee498109(v=winembedded.60)	Credential Manager Registry Settings
ee498527(v=winembedded.60)	Credential Manager Security
ee498305(v=winembedded.60)	Credential Manager Migration
ee497925(v=winembedded.60)	CeCredFree
ee498192(v=winembedded.60)	CeCredRead
ee498563(v=winembedded.60)	CeCredWrite
ee498519(v=winembedded.60)	CredDelete
ee498739(v=winembedded.60)	CredFree
ee498709(v=winembedded.60)	CredRead
ee498536(v=winembedded.60)	CredUpdate
ee498168(v=winembedded.60)	CredWrite
ee498797(v=winembedded.60)	HandleBlob
ee498721(v=winembedded.60)	Load Function (Credential Manager)
ee498375(v=winembedded.60)	MatchTarget
ee498586(v=winembedded.60)	MatchUser
ee498154(v=winembedded.60)	Unload Function (Credential Manager)
ee498123(v=winembedded.60)	CRED
ee497996(v=winembedded.60)	CREDENTIAL
ee498848(v=winembedded.60)	Credential Manager Error Codes
ee497979(v=winembedded.60)	Cryptography OS Design Development
ee497974(v=winembedded.60)	Encryption and Decryption
ee498775(v=winembedded.60)	Microsoft RSA Base Provider
ee498855(v=winembedded.60)	Microsoft Enhanced Cryptographic Provider
ee497968(v=winembedded.60)	Diffie-Hellman Keys
ee498852(v=winembedded.60)	Key Length Comparison
ee498139(v=winembedded.60)	Key Databases
ee498772(v=winembedded.60)	Key BLOBs
ee498178(v=winembedded.60)	Generating Cryptographic Keys
ee498125(v=winembedded.60)	Connecting to a CSP
ee497920(v=winembedded.60)	Exchanging Public Keys
ee497949(v=winembedded.60)	Importing Raw Cryptographic Keys
ee497952(v=winembedded.60)	Exporting Cryptographic Keys
ee498345(v=winembedded.60)	Storing Session Keys
ee497997(v=winembedded.60)	Using a Backup Authority
ee498385(v=winembedded.60)	Exchanging Session Keys
ee498733(v=winembedded.60)	Sample Code: Encrypting a File
ee498784(v=winembedded.60)	Sample Code: Decrypting a File
ee498371(v=winembedded.60)	Encrypting and Decrypting Simultaneously
ee498174(v=winembedded.60)	Creating Digital Signatures
ee498595(v=winembedded.60)	Signing and Verifying Messages
ee498756(v=winembedded.60)	Hashing and Digital Signature Algorithms
ee498522(v=winembedded.60)	Protected Store
ee498754(v=winembedded.60)	Overview of the CryptoAPI Registry
ee498144(v=winembedded.60)	Writing a CSP
ee497907(v=winembedded.60)	Embedding the Digital Signature as a Resource
ee497939(v=winembedded.60)	Registering the CSP
ee498171(v=winembedded.60)	Setting the Machine Default CSP
ee497917(v=winembedded.60)	Setting the User Default CSP
ee498551(v=winembedded.60)	Testing the CSP
ee498106(v=winembedded.60)	Getting a CSP Signed
ee498182(v=winembedded.60)	Cryptography Security
ee498176(v=winembedded.60)	Cryptography Registry Settings
ee498707(v=winembedded.60)	Cryptography Migration
ee498509(v=winembedded.60)	Cryptography Samples
ee498732(v=winembedded.60)	ALG_ID
ee498761(v=winembedded.60)	HCRYPTHASH
ee498734(v=winembedded.60)	HCRYPTKEY
ee497942(v=winembedded.60)	HCRYPTPROV
ee498152(v=winembedded.60)	CPAcquireContext
ee498334(v=winembedded.60)	CryptAcquireContext
ee498165(v=winembedded.60)	CryptContextAddRef
ee498326(v=winembedded.60)	CryptCreateHash
ee498592(v=winembedded.60)	CryptDecrypt
ee498712(v=winembedded.60)	CryptDeriveKey
ee497992(v=winembedded.60)	CryptDestroyHash
ee497982(v=winembedded.60)	CryptDestroyKey
ee498714(v=winembedded.60)	CryptDuplicateHash
ee498556(v=winembedded.60)	CryptDuplicateKey
ee498872(v=winembedded.60)	CryptEncrypt
ee498517(v=winembedded.60)	CryptEnumProviders
ee498351(v=winembedded.60)	CryptEnumProviderTypes
ee498393(v=winembedded.60)	CryptExportKey
ee498335(v=winembedded.60)	CryptFindLocalizedName
ee498114(v=winembedded.60)	CryptGenKey
ee498196(v=winembedded.60)	CryptGenRandom
ee498701(v=winembedded.60)	CryptGetDefaultProvider
ee498187(v=winembedded.60)	CryptGetHashParam
ee497956(v=winembedded.60)	CryptGetKeyParam
ee498741(v=winembedded.60)	CryptGetProvParam
ee498133(v=winembedded.60)	CryptGetUserKey
ee498197(v=winembedded.60)	CryptHashData
ee498762(v=winembedded.60)	CryptHashSessionKey
ee498498(v=winembedded.60)	CryptImportKey
ee498727(v=winembedded.60)	CryptMsgCalculateEncodedLength
ee498330(v=winembedded.60)	CryptMsgClose
ee498201(v=winembedded.60)	CryptMsgControl
ee498149(v=winembedded.60)	CryptMsgDuplicate
ee497910(v=winembedded.60)	CryptMsgGetParam
ee497927(v=winembedded.60)	CryptMsgOpenToDecode
ee498722(v=winembedded.60)	CryptMsgOpenToEncode
ee498781(v=winembedded.60)	CryptMsgUpdate
ee498338(v=winembedded.60)	CryptProtectData
ee497977(v=winembedded.60)	CryptReleaseContext
ee498200(v=winembedded.60)	CryptSetHashParam
ee497991(v=winembedded.60)	CryptSetKeyParam
ee497957(v=winembedded.60)	CryptSetProvider
ee498315(v=winembedded.60)	CryptSetProviderEx
ee498703(v=winembedded.60)	CryptSetProvParam
ee498198(v=winembedded.60)	CryptSignHash
ee498169(v=winembedded.60)	CryptUnprotectData
ee498354(v=winembedded.60)	CryptVerifySignature
ee498188(v=winembedded.60)	BLOB (Cryptography)
ee498183(v=winembedded.60)	CERT_ACCESS_DESCRIPTION
ee498785(v=winembedded.60)	CERT_ALT_NAME_ENTRY
ee498112(v=winembedded.60)	CERT_ALT_NAME_INFO
ee498308(v=winembedded.60)	CERT_AUTHORITY_INFO_ACCESS
ee498873(v=winembedded.60)	CERT_AUTHORITY_KEY_ID_INFO
ee498867(v=winembedded.60)	CERT_AUTHORITY_KEY_ID2_INFO
ee498117(v=winembedded.60)	CERT_BASIC_CONSTRAINTS_INFO
ee498524(v=winembedded.60)	CERT_BASIC_CONSTRAINTS2_INFO
ee497976(v=winembedded.60)	CERT_CHAIN_CONTEXT
ee497988(v=winembedded.60)	CERT_CHAIN_ELEMENT
ee498705(v=winembedded.60)	CERT_CHAIN_ENGINE_CONFIG
ee497918(v=winembedded.60)	CERT_CHAIN_PARA
ee498773(v=winembedded.60)	CERT_CONTEXT
ee498161(v=winembedded.60)	CERT_EXTENSION
ee498769(v=winembedded.60)	CERT_ID
ee498367(v=winembedded.60)	CERT_INFO
ee498728(v=winembedded.60)	CERT_ISSUER_SERIAL_NUMBER
ee498847(v=winembedded.60)	CERT_KEY_ATTRIBUTES_INFO
ee498745(v=winembedded.60)	CERT_KEY_CONTEXT
ee498760(v=winembedded.60)	CERT_KEY_USAGE_RESTRICTION_INFO
ee498108(v=winembedded.60)	CERT_KEYGEN_REQUEST_INFO
ee498297(v=winembedded.60)	CERT_NAME_INFO
ee498303(v=winembedded.60)	CERT_POLICIES_INFO
ee498543(v=winembedded.60)	CERT_POLICY_ID
ee498148(v=winembedded.60)	CERT_POLICY_INFO
ee498138(v=winembedded.60)	CERT_POLICY_QUALIFIER_INFO
ee497923(v=winembedded.60)	CERT_PRIVATE_KEY_VALIDITY
ee498199(v=winembedded.60)	CERT_PUBLIC_KEY_INFO
ee498557(v=winembedded.60)	CERT_RDN
ee498325(v=winembedded.60)	CERT_RDN_ATTR
ee497963(v=winembedded.60)	CERT_REQUEST_INFO
ee498768(v=winembedded.60)	CERT_SIGNED_CONTENT_INFO
ee497928(v=winembedded.60)	CERT_SIMPLE_CHAIN
ee498708(v=winembedded.60)	CERT_SYSTEM_STORE_INFO
ee498379(v=winembedded.60)	CERT_SYSTEM_STORE_RELOCATE_PARA
ee498381(v=winembedded.60)	CERT_TRUST_LIST_INFO
ee498329(v=winembedded.60)	CERT_TRUST_STATUS
ee498706(v=winembedded.60)	CERT_USAGE_MATCH
ee498300(v=winembedded.60)	CMSG_CMS_RECIPIENT_INFO
ee498766(v=winembedded.60)	CMSG_CMS_SIGNER_INFO
ee498526(v=winembedded.60)	CMSG_CTRL_ADD_SIGNER_UNAUTH_ATTR_PARA
ee498774(v=winembedded.60)	CMSG_CTRL_DECRYPT_PARA
ee498743(v=winembedded.60)	CMSG_CTRL_DEL_SIGNER_UNAUTH_ATTR_PARA
ee498573(v=winembedded.60)	CMSG_CTRL_KEY_AGREE_DECRYPT_PARA
ee498321(v=winembedded.60)	CMSG_CTRL_VERIFY_SIGNATURE_EX_PARA
ee498372(v=winembedded.60)	CMSG_ENVELOPED_ENCODE_INFO
ee498521(v=winembedded.60)	CMSG_HASHED_ENCODE_INFO
ee497941(v=winembedded.60)	CMSG_KEY_TRANS_RECIPIENT_INFO
ee498892(v=winembedded.60)	CMSG_MAIL_LIST_RECIPIENT_INFO
ee498378(v=winembedded.60)	CMSG_SIGNED_ENCODE_INFO
ee498203(v=winembedded.60)	CMSG_SIGNER_ENCODE_INFO
ee498500(v=winembedded.60)	CMSG_SIGNER_INFO
ee497904(v=winembedded.60)	CMSG_STREAM_INFO
ee498716(v=winembedded.60)	CRYPT_ALGORITHM_IDENTIFIER
ee498752(v=winembedded.60)	CRYPT_ATTRIBUTE
ee497936(v=winembedded.60)	CRYPT_ATTRIBUTES
ee498304(v=winembedded.60)	CRYPT_BIT_BLOB
ee498596(v=winembedded.60)	CRYPT_ENCODE_PARA
ee497933(v=winembedded.60)	CRYPT_KEY_PROV_INFO
ee498190(v=winembedded.60)	CRYPT_KEY_PROV_PARAM
ee498137(v=winembedded.60)	CRYPT_OID_FUNC_ENTRY
ee498167(v=winembedded.60)	CRYPT_OID_INFO
ee498331(v=winembedded.60)	CRYPTOAPI_BLOB
ee498793(v=winembedded.60)	CTL_USAGE
ee498582(v=winembedded.60)	HMAC_INFO
ee498501(v=winembedded.60)	PROV_ENUMALGS
ee498001(v=winembedded.60)	PROV_ENUMALGS_EX
ee497981(v=winembedded.60)	PUBLICKEYSTRUC
ee497922(v=winembedded.60)	RSAPUBKEY
ee498497(v=winembedded.60)	VTableProvStruc
ee498780(v=winembedded.60)	LASS Overview
ee498506(v=winembedded.60)	Local Authentication Plugin (LAP)
ee497993(v=winembedded.60)	Authentication Event (AE)
ee498370(v=winembedded.60)	Comparing LASS and Password Authentication
ee497937(v=winembedded.60)	Master Key Protection in LASS
ee498750(v=winembedded.60)	LASS Exponential Backoff
ee498779(v=winembedded.60)	LAP Implementation Issues
ee498520(v=winembedded.60)	Implementing Master Key Protection in a LAP
ee498751(v=winembedded.60)	Enrolling Users
ee498726(v=winembedded.60)	Verifying Users
ee498593(v=winembedded.60)	Handling Registry Changes
ee498786(v=winembedded.60)	Installing a LAP
ee498502(v=winembedded.60)	Setting an Active LAP
ee498336(v=winembedded.60)	Installing an AE
ee498181(v=winembedded.60)	Setting an AE Policy
ee498724(v=winembedded.60)	Customizing StartUI or Control Panel to Use LASS
ee498349(v=winembedded.60)	LASS Security
ee498787(v=winembedded.60)	LASS Registry Settings
ee497995(v=winembedded.60)	LASS Samples
ee498318(v=winembedded.60)	CreateEnrollmentConfigDialog
ee497926(v=winembedded.60)	LASSClose
ee498744(v=winembedded.60)	LASSGetResult
ee498753(v=winembedded.60)	LASSGetValue
ee498746(v=winembedded.60)	LASSReloadConfig
ee498587(v=winembedded.60)	VerifyUser
ee497978(v=winembedded.60)	VerifyUserAsync
ee498525(v=winembedded.60)	DeinitLAP
ee498547(v=winembedded.60)	InitLAP (function)
ee498710(v=winembedded.60)	LAPCancelVerifySequence
ee497901(v=winembedded.60)	LAPCreateEnrollmentConfigDialog
ee498295(v=winembedded.60)	LAPDisplayCodeword
ee498158(v=winembedded.60)	LAPDisplayPreWipe
ee498374(v=winembedded.60)	LAPLockoutUser
ee498142(v=winembedded.60)	VerifyUser (LAP)
ee498589(v=winembedded.60)	VerifyUserStart
ee498789(v=winembedded.60)	VerifyUserStop
ee498339(v=winembedded.60)	VerifyUserToTop
ee498129(v=winembedded.60)	InitLap (structure)
ee498499(v=winembedded.60)	Smart Card OS Design Development
ee498382(v=winembedded.60)	Smart Card Subsystem
ee498307(v=winembedded.60)	Smart Card Readers
ee497973(v=winembedded.60)	Introducing Smart Cards to the System
ee498322(v=winembedded.60)	Smart Card Database
ee498890(v=winembedded.60)	Accessing a Smart Card
ee498755(v=winembedded.60)	Smart Card Database Query Functions
ee498572(v=winembedded.60)	Smart Card Database Management Functions
ee497959(v=winembedded.60)	Resource Manager Context Functions
ee498757(v=winembedded.60)	Smart Card Tracking Functions
ee498180(v=winembedded.60)	Smart Card and Reader Access Functions
ee497911(v=winembedded.60)	Direct Card Access Functions
ee497966(v=winembedded.60)	CSP Functions
ee498776(v=winembedded.60)	Card Specific Properties
ee498516(v=winembedded.60)	Smart Card Security
ee498350(v=winembedded.60)	Smart Card Registry Settings
ee498170(v=winembedded.60)	Smart Card Samples
ee498296(v=winembedded.60)	Smart Card Migration
ee498118(v=winembedded.60)	SCardBeginTransaction
ee497935(v=winembedded.60)	SCardCancel
ee498194(v=winembedded.60)	SCardConnect
ee498583(v=winembedded.60)	SCardControl
ee498172(v=winembedded.60)	SCardFreeMemory
ee498515(v=winembedded.60)	SCardDisconnect
ee498580(v=winembedded.60)	SCardEndTransaction
ee498313(v=winembedded.60)	SCardEstablishContext
ee498788(v=winembedded.60)	SCardForgetCardType
ee498164(v=winembedded.60)	SCardForgetReader
ee497944(v=winembedded.60)	SCardGetAttrib
ee497908(v=winembedded.60)	SCardGetCardTypeProviderName
ee498532(v=winembedded.60)	SCardGetProviderId
ee498377(v=winembedded.60)	SCardGetStatusChange
ee498390(v=winembedded.60)	SCardIntroduceCardType
ee498309(v=winembedded.60)	SCardIntroduceReader
ee498542(v=winembedded.60)	SCardIsValidContext
ee498504(v=winembedded.60)	SCardListCards
ee498870(v=winembedded.60)	SCardListInterfaces
ee498314(v=winembedded.60)	SCardListReaders
ee498758(v=winembedded.60)	SCardLocateCards
ee497985(v=winembedded.60)	SCardLocateCardsByATR
ee498725(v=winembedded.60)	SCardReconnect
ee498311(v=winembedded.60)	SCardReleaseContext
ee497964(v=winembedded.60)	SCardSetAttrib
ee498120(v=winembedded.60)	SCardSetCardTypeProviderName
ee498340(v=winembedded.60)	SCardStatus
ee498507(v=winembedded.60)	SCardTransmit
ee498363(v=winembedded.60)	SCARD_ATRMASK
ee498559(v=winembedded.60)	SCARD_IO_REQUEST
ee497987(v=winembedded.60)	SCARD_READERSTATE
ee498299(v=winembedded.60)	Smart Card Error Values
ee501232(v=winembedded.60)	Configuring FATFS Cache Parameters for the File Server
ee499746(v=winembedded.60)	Configuring the File Server through the Registry
ee501263(v=winembedded.60)	File Server Application Development
ee499508(v=winembedded.60)	File Server Security
ee501259(v=winembedded.60)	File Server Registry Settings
ee501194(v=winembedded.60)	File Server Migration
ee500909(v=winembedded.60)	File Server Samples
ee498996(v=winembedded.60)	Add_Share
ee498631(v=winembedded.60)	Change_ACL
ee500786(v=winembedded.60)	Del_Share
ee498433(v=winembedded.60)	List_Connected_Users
ee500940(v=winembedded.60)	QueryAmountTransfered
ee499792(v=winembedded.60)	FTP Server OS Design Development
ee499526(v=winembedded.60)	FTP WinInet Functions
ee498697(v=winembedded.60)	Creating Virtual FTP Directories
ee498439(v=winembedded.60)	Assigning User-Specific Permissions
ee498623(v=winembedded.60)	Supported FTP Commands
ee499020(v=winembedded.60)	FTP Server Data Types
ee498949(v=winembedded.60)	Unsupported FTP Commands
ee498609(v=winembedded.60)	FTP Server Authentication
ee499816(v=winembedded.60)	FTP Server User List
ee498908(v=winembedded.60)	FTP Server Registry Settings
ee499799(v=winembedded.60)	FTP Server Security
ee498905(v=winembedded.60)	FTP Server Migration
ee498836(v=winembedded.60)	FTP Server Samples
ee501056(v=winembedded.60)	Parental Controls OS Design Development
ee499506(v=winembedded.60)	Parental Controls Security
ee499489(v=winembedded.60)	Parental Controls Migration
ee499794(v=winembedded.60)	Parental Controls Samples
ee498634(v=winembedded.60)	Print Server OS Design Development
ee499834(v=winembedded.60)	Configuring the Print Server through the Registry
ee500330(v=winembedded.60)	Print Server Registry Settings
ee500944(v=winembedded.60)	Print Server Security
ee500232(v=winembedded.60)	Print Server Migration
ee501256(v=winembedded.60)	Print Server Samples
ee498993(v=winembedded.60)	Services.exe OS Design Development
ee498909(v=winembedded.60)	Registering a Service Programmatically
ee500310(v=winembedded.60)	Activating a Service Programmatically
ee500577(v=winembedded.60)	IOCTLs that are Sent by Services.exe
ee500471(v=winembedded.60)	IOCTLs that are Sent by Applications
ee500928(v=winembedded.60)	Stopping a Running Service
ee499165(v=winembedded.60)	Limitations to Standalone Services
ee499782(v=winembedded.60)	Shutting down a Standalone Service
ee500294(v=winembedded.60)	Handling Command Line Parameters
ee498842(v=winembedded.60)	Services.exe Request Handling
ee498484(v=winembedded.60)	Registering a Super Service Automatically
ee498964(v=winembedded.60)	Unloading a Service
ee500226(v=winembedded.60)	Services.exe Registry Settings
ee498918(v=winembedded.60)	Services.exe Security
ee498495(v=winembedded.60)	Services.exe Migration
ee498991(v=winembedded.60)	Services.exe Samples
ee499478(v=winembedded.60)	IOCTL_SERVICE_COMMAND_LINE_PARAMS
ee500632(v=winembedded.60)	IOCTL_SERVICE_CONNECTION
ee498970(v=winembedded.60)	IOCTL_SERVICE_CONSOLE
ee498980(v=winembedded.60)	IOCTL_SERVICE_CONTROL
ee498683(v=winembedded.60)	IOCTL_SERVICE_DEBUG
ee499003(v=winembedded.60)	IOCTL_SERVICE_DEREGISTER_SOCKADDR
ee499133(v=winembedded.60)	IOCTL_SERVICE_INSTALL
ee498862(v=winembedded.60)	IOCTL_SERVICE_NOTIFY_ADDR_CHANGE
ee498413(v=winembedded.60)	IOCTL_SERVICE_QUERY_CAN_DEINIT
ee499814(v=winembedded.60)	IOCTL_SERVICE_REFRESH
ee499460(v=winembedded.60)	IOCTL_SERVICE_REGISTER_SOCKADDR
ee499528(v=winembedded.60)	IOCTL_SERVICE_START
ee500641(v=winembedded.60)	IOCTL_SERVICE_STARTED
ee499457(v=winembedded.60)	IOCTL_SERVICE_STATUS
ee499182(v=winembedded.60)	IOCTL_SERVICE_STOP
ee499147(v=winembedded.60)	IOCTL_SERVICE_UNINSTALL
ee501214(v=winembedded.60)	IOCTL_SERVICE_UNLOAD
ee499801(v=winembedded.60)	IOCTL_SERVICE_CALLBACK_FUNCTIONS
ee498820(v=winembedded.60)	ServiceEnumInfo
ee499503(v=winembedded.60)	ServicesexeCallbackFunctions
ee500625(v=winembedded.60)	ServicesExeCommandLineParams
ee498619(v=winembedded.60)	DeregisterService
ee499511(v=winembedded.60)	EnumServices
ee499159(v=winembedded.60)	GetServiceHandle
ee499823(v=winembedded.60)	RegisterService
ee498871(v=winembedded.60)	ServiceAddPort
ee500505(v=winembedded.60)	ServiceClosePort
ee499485(v=winembedded.60)	ServiceIoControl
ee500878(v=winembedded.60)	ServiceUnbindPorts
ee500591(v=winembedded.60)	xxx_Close (Services.exe)
ee498975(v=winembedded.60)	xxx_Deinit (Services.exe)
ee499774(v=winembedded.60)	xxx_Init (Services.exe)
ee499501(v=winembedded.60)	xxx_IOControl (Services.exe)
ee500252(v=winembedded.60)	xxx_Open (Services.exe)
ee498994(v=winembedded.60)	xxx_Read (Services.exe)
ee498808(v=winembedded.60)	xxx_Seek (Services.exe)
ee500323(v=winembedded.60)	xxx_Write (Services.exe)
ee501277(v=winembedded.60)	ActivateService
ee499524(v=winembedded.60)	SNTP Service Configuration Code Sample
ee500860(v=winembedded.60)	SNTP Registry Settings
ee500496(v=winembedded.60)	SNTP Security
ee499487(v=winembedded.60)	SNTP Migration
ee501231(v=winembedded.60)	SNTP Samples
ee499505(v=winembedded.60)	Telnet Server OS Design Development
ee499512(v=winembedded.60)	Telnet Server Input Options
ee499780(v=winembedded.60)	Telnet Server User Lists
ee499490(v=winembedded.60)	Telnet Server Registry Settings
ee499722(v=winembedded.60)	Telnet Server Security
ee500312(v=winembedded.60)	Telnet Server Migration
ee498834(v=winembedded.60)	Telnet Server Samples
ee500338(v=winembedded.60)	Web Proxy Filtering
ee498938(v=winembedded.60)	Web Proxy Registry Settings
ee500916(v=winembedded.60)	Web Proxy Security
ee500936(v=winembedded.60)	Web Proxy Migration
ee500537(v=winembedded.60)	Web Proxy Samples
ee498468(v=winembedded.60)	PROXY_HTTP_INFORMATION
ee499819(v=winembedded.60)	PROXY_HTTP_REQUEST
ee498474(v=winembedded.60)	IOCTL_SERVICE_PRX_SIGNAL_FILTER
ee500791(v=winembedded.60)	ProxyInitializeFilter
ee500758(v=winembedded.60)	ProxyFilterHttpRequest
ee500564(v=winembedded.60)	ProxyNotifyAddrChange
ee500512(v=winembedded.60)	ProxySignalFilter
ee500329(v=winembedded.60)	ProxyUninitializeFilter
ee500298(v=winembedded.60)	Web Server Overview
ee500261(v=winembedded.60)	Web Server Access Rights
ee498897(v=winembedded.60)	Web Server Permissions
ee499763(v=winembedded.60)	Web Server User Lists
ee498456(v=winembedded.60)	SSL Client Authentication
ee498615(v=winembedded.60)	Configuring a Web Server to use SSL
ee498957(v=winembedded.60)	Web Server Authentication
ee501210(v=winembedded.60)	Starting and Stopping the Web Server
ee500201(v=winembedded.60)	Using Web Server Logging
ee498458(v=winembedded.60)	Setting Virtual Paths
ee498463(v=winembedded.60)	Supporting Multiple Web Sites
ee500529(v=winembedded.60)	Web Server Requirements
ee499741(v=winembedded.60)	Mapping a File Extension to Content-Type
